destination,current_price,duration_minutes,stops_count,travel_class,offer_type,airline,departure_hour,profile,recommendation_score
Paris,366.99,146,0,economy,standard,Emirates,15,budget,34
Paris,375.33,247,1,standard,standard,Lufthansa,16,budget,31
Paris,153.2,136,0,eco,eco,Transavia,23,comfort,44
Paris,260.01,195,1,eco,eco,Vueling,19,comfort,27
Paris,222.22,148,0,eco,eco,Vueling,8,comfort,52
Paris,229.25,163,0,flex,flex,Transavia,8,comfort,100
Paris,334.79,267,2,economy,standard,Turkish Airlines,20,comfort,23
Paris,366.99,146,0,economy,standard,Emirates,15,comfort,58
Paris,375.33,247,1,standard,standard,Lufthansa,16,comfort,42
Paris,153.2,136,0,eco,eco,Transavia,23,balanced,92
Paris,260.01,195,1,eco,eco,Vueling,19,balanced,45
Paris,222.22,148,0,eco,eco,Vueling,8,balanced,74
Paris,229.25,163,0,flex,flex,Transavia,8,balanced,79
Paris,334.79,267,2,economy,standard,Turkish Airlines,20,balanced,30
Paris,366.99,146,0,economy,standard,Emirates,15,balanced,51
Paris,375.33,247,1,standard,standard,Lufthansa,16,balanced,44
Dubai,881.99,413,1,standard,standard,Qatar Airways,22,budget,26
Dubai,549.76,311,0,eco,eco,Turkish Airlines,10,budget,97
Dubai,563.65,431,1,economy,standard,ITA Airways,9,budget,65
Dubai,493.47,411,1,eco,eco,Transavia,14,budget,100
Dubai,548.58,365,0,eco,eco,Turkish Airlines,10,budget,76
Dubai,495.69,447,1,eco,eco,Air France,18,budget,91
Dubai,570.25,362,0,economy,standard,Transavia,7,budget,88
Dubai,815.79,351,0,economy,standard,Air France,11,budget,31
Dubai,515.38,365,0,economy,standard,Transavia,7,budget,97
Dubai,553.06,533,2,economy,standard,Transavia,11,budget,48
Dubai,881.99,413,1,standard,standard,Qatar Airways,22,comfort,85
Dubai,549.76,311,0,eco,eco,Turkish Airlines,10,comfort,85
Dubai,563.65,431,1,economy,standard,ITA Airways,9,comfort,49
Dubai,493.47,411,1,eco,eco,Transavia,14,comfort,34
Dubai,548.58,365,0,eco,eco,Turkish Airlines,10,comfort,70
Dubai,495.69,447,1,eco,eco,Air France,18,comfort,42
Dubai,570.25,362,0,economy,standard,Transavia,7,comfort,100
Dubai,815.79,351,0,economy,standard,Air France,11,comfort,83
Dubai,515.38,365,0,economy,standard,Transavia,7,comfort,76
Dubai,553.06,533,2,economy,standard,Transavia,11,comfort,31
Dubai,881.99,413,1,standard,standard,Qatar Airways,22,balanced,34
Dubai,549.76,311,0,eco,eco,Turkish Airlines,10,balanced,100
Dubai,563.65,431,1,economy,standard,ITA Airways,9,balanced,46
Dubai,493.47,411,1,eco,eco,Transavia,14,balanced,53
Dubai,548.58,365,0,eco,eco,Turkish Airlines,10,balanced,78
Dubai,495.69,447,1,eco,eco,Air France,18,balanced,61
Dubai,570.25,362,0,economy,standard,Transavia,7,balanced,71
Dubai,815.79,351,0,economy,standard,Air France,11,balanced,48
Dubai,515.38,365,0,economy,standard,Transavia,7,balanced,79
Dubai,553.06,533,2,economy,standard,Transavia,11,balanced,23
New York,1035.74,649,0,standard,standard,Lufthansa,16,budget,54
New York,1387.86,685,0,economy,standard,Lufthansa,14,budget,15
New York,995.63,673,0,standard,standard,Tunisair,15,budget,74
New York,700.08,686,0,economy,standard,Transavia,18,budget,97
New York,895.07,813,2,economy,standard,Transavia,23,budget,33
New York,754.48,821,2,economy,standard,Vueling,19,budget,76
New York,1057.33,662,0,flex,flex,ITA Airways,11,budget,38
New York,1010.24,652,0,economy,standard,Air France,10,budget,47
New York,1035.74,649,0,standard,standard,Lufthansa,16,comfort,93
New York,1387.86,685,0,economy,standard,Lufthansa,14,comfort,64
New York,995.63,673,0,standard,standard,Tunisair,15,comfort,81
New York,700.08,686,0,economy,standard,Transavia,18,comfort,42
New York,895.07,813,2,economy,standard,Transavia,23,comfort,27
New York,754.48,821,2,economy,standard,Vueling,19,comfort,24
New York,1057.33,662,0,flex,flex,ITA Airways,11,comfort,96
New York,1010.24,652,0,economy,standard,Air France,10,comfort,69
New York,1035.74,649,0,standard,standard,Lufthansa,16,balanced,92
New York,1387.86,685,0,economy,standard,Lufthansa,14,balanced,48
New York,995.63,673,0,standard,standard,Tunisair,15,balanced,55
New York,700.08,686,0,economy,standard,Transavia,18,balanced,81
New York,895.07,813,2,economy,standard,Transavia,23,balanced,32
New York,754.48,821,2,economy,standard,Vueling,19,balanced,35
New York,1057.33,662,0,flex,flex,ITA Airways,11,balanced,71
New York,1010.24,652,0,economy,standard,Air France,10,balanced,88
Rome,310.95,114,0,economy,standard,Qatar Airways,18,budget,47
Rome,357.14,89,0,flex,flex,Tunisair,20,budget,35
Rome,173.73,171,1,economy,standard,Vueling,20,budget,100
Rome,404.7,148,0,flex,flex,Air France,13,budget,29
Rome,180.53,143,0,eco,eco,Transavia,8,budget,81
Rome,290.33,176,1,standard,standard,Tunisair,16,budget,38
Rome,335.56,108,0,standard,standard,ITA Airways,8,budget,50
Rome,310.95,114,0,economy,standard,Qatar Airways,18,comfort,64
Rome,357.14,89,0,flex,flex,Tunisair,20,comfort,94
Rome,173.73,171,1,economy,standard,Vueling,20,comfort,20
Rome,404.7,148,0,flex,flex,Air France,13,comfort,63
Rome,180.53,143,0,eco,eco,Transavia,8,comfort,54
Rome,290.33,176,1,standard,standard,Tunisair,16,comfort,32
Rome,335.56,108,0,standard,standard,ITA Airways,8,comfort,71
Rome,310.95,114,0,economy,standard,Qatar Airways,18,balanced,100
Rome,357.14,89,0,flex,flex,Tunisair,20,balanced,88
Rome,173.73,171,1,economy,standard,Vueling,20,balanced,34
Rome,404.7,148,0,flex,flex,Air France,13,balanced,38
Rome,180.53,143,0,eco,eco,Transavia,8,balanced,85
Rome,290.33,176,1,standard,standard,Tunisair,16,balanced,27
Rome,335.56,108,0,standard,standard,ITA Airways,8,balanced,77
Dubai,662.6,352,0,economy,standard,Turkish Airlines,9,budget,76
Dubai,609.57,391,1,standard,standard,Vueling,19,budget,82
Dubai,706.44,369,0,economy,standard,Qatar Airways,7,budget,73
Dubai,618.45,367,0,economy,standard,Lufthansa,8,budget,89
Dubai,589.21,364,0,eco,eco,Tunisair,13,budget,78
Dubai,497.56,433,1,economy,standard,Tunisair,18,budget,100
Dubai,585.53,309,0,eco,eco,Air France,20,budget,84
Dubai,1011.33,548,2,standard,standard,Lufthansa,17,budget,32
Dubai,712.6,436,1,economy,standard,ITA Airways,17,budget,58
Dubai,662.6,352,0,economy,standard,Turkish Airlines,9,comfort,94
Dubai,609.57,391,1,standard,standard,Vueling,19,comfort,50
Dubai,706.44,369,0,economy,standard,Qatar Airways,7,comfort,87
Dubai,618.45,367,0,economy,standard,Lufthansa,8,comfort,85
Dubai,589.21,364,0,eco,eco,Tunisair,13,comfort,64
Dubai,497.56,433,1,economy,standard,Tunisair,18,comfort,42
Dubai,585.53,309,0,eco,eco,Air France,20,comfort,83
Dubai,1011.33,548,2,standard,standard,Lufthansa,17,comfort,24
Dubai,712.6,436,1,economy,standard,ITA Airways,17,comfort,38
Dubai,662.6,352,0,economy,standard,Turkish Airlines,9,balanced,74
Dubai,609.57,391,1,standard,standard,Vueling,19,balanced,41
Dubai,706.44,369,0,economy,standard,Qatar Airways,7,balanced,79
Dubai,618.45,367,0,economy,standard,Lufthansa,8,balanced,99
Dubai,589.21,364,0,eco,eco,Tunisair,13,balanced,59
Dubai,497.56,433,1,economy,standard,Tunisair,18,balanced,51
Dubai,585.53,309,0,eco,eco,Air France,20,balanced,94
Dubai,1011.33,548,2,standard,standard,Lufthansa,17,balanced,25
Dubai,712.6,436,1,economy,standard,ITA Airways,17,balanced,41
Paris,323.06,207,1,economy,standard,Turkish Airlines,13,budget,39
Paris,301.13,251,1,eco,eco,Turkish Airlines,18,budget,38
Paris,394.34,238,1,eco,eco,Qatar Airways,19,budget,29
Paris,226.85,147,0,economy,standard,Transavia,7,budget,100
Paris,245.45,165,0,economy,standard,Vueling,17,budget,68
Paris,393.17,236,1,economy,standard,Emirates,13,budget,27
Paris,323.06,207,1,economy,standard,Turkish Airlines,13,comfort,57
Paris,301.13,251,1,eco,eco,Turkish Airlines,18,comfort,27
Paris,394.34,238,1,eco,eco,Qatar Airways,19,comfort,26
Paris,226.85,147,0,economy,standard,Transavia,7,comfort,86
Paris,245.45,165,0,economy,standard,Vueling,17,comfort,97
Paris,393.17,236,1,economy,standard,Emirates,13,comfort,44
Paris,323.06,207,1,economy,standard,Turkish Airlines,13,balanced,40
Paris,301.13,251,1,eco,eco,Turkish Airlines,18,balanced,31
Paris,394.34,238,1,eco,eco,Qatar Airways,19,balanced,21
Paris,226.85,147,0,economy,standard,Transavia,7,balanced,96
Paris,245.45,165,0,economy,standard,Vueling,17,balanced,83
Paris,393.17,236,1,economy,standard,Emirates,13,balanced,18
Rome,386.21,112,0,flex,flex,Turkish Airlines,22,budget,34
Rome,282.23,233,1,standard,standard,Air France,20,budget,38
Rome,301.67,124,0,standard,standard,Qatar Airways,15,budget,49
Rome,172.09,196,1,eco,eco,Vueling,18,budget,100
Rome,259.65,138,0,standard,standard,Turkish Airlines,15,budget,71
Rome,298.43,205,1,economy,standard,Turkish Airlines,14,budget,32
Rome,190.8,209,1,eco,eco,Vueling,11,budget,81
Rome,232.51,136,1,eco,eco,Tunisair,7,budget,63
Rome,386.21,112,0,flex,flex,Turkish Airlines,22,comfort,93
Rome,282.23,233,1,standard,standard,Air France,20,comfort,27
Rome,301.67,124,0,standard,standard,Qatar Airways,15,comfort,94
Rome,172.09,196,1,eco,eco,Vueling,18,comfort,34
Rome,259.65,138,0,standard,standard,Turkish Airlines,15,comfort,88
Rome,298.43,205,1,economy,standard,Turkish Airlines,14,comfort,25
Rome,190.8,209,1,eco,eco,Vueling,11,comfort,28
Rome,232.51,136,1,eco,eco,Tunisair,7,comfort,37
Rome,386.21,112,0,flex,flex,Turkish Airlines,22,balanced,95
Rome,282.23,233,1,standard,standard,Air France,20,balanced,26
Rome,301.67,124,0,standard,standard,Qatar Airways,15,balanced,81
Rome,172.09,196,1,eco,eco,Vueling,18,balanced,63
Rome,259.65,138,0,standard,standard,Turkish Airlines,15,balanced,77
Rome,298.43,205,1,economy,standard,Turkish Airlines,14,balanced,29
Rome,190.8,209,1,eco,eco,Vueling,11,balanced,41
Rome,232.51,136,1,eco,eco,Tunisair,7,balanced,47
Madrid,195.32,144,0,economy,standard,Transavia,14,budget,100
Madrid,212.46,120,0,eco,eco,ITA Airways,17,budget,51
Madrid,229.39,111,0,economy,standard,Tunisair,15,budget,31
Madrid,219.36,115,0,standard,standard,ITA Airways,22,budget,46
Madrid,225.36,274,2,economy,standard,Vueling,17,budget,28
Madrid,195.32,144,0,economy,standard,Transavia,14,comfort,75
Madrid,212.46,120,0,eco,eco,ITA Airways,17,comfort,67
Madrid,229.39,111,0,economy,standard,Tunisair,15,comfort,67
Madrid,219.36,115,0,standard,standard,ITA Airways,22,comfort,100
Madrid,225.36,274,2,economy,standard,Vueling,17,comfort,21
Madrid,195.32,144,0,economy,standard,Transavia,14,balanced,100
Madrid,212.46,120,0,eco,eco,ITA Airways,17,balanced,62
Madrid,229.39,111,0,economy,standard,Tunisair,15,balanced,46
Madrid,219.36,115,0,standard,standard,ITA Airways,22,balanced,75
Madrid,225.36,274,2,economy,standard,Vueling,17,balanced,26
Madrid,368.62,172,0,business,standard,ITA Airways,17,budget,23
Madrid,249.96,202,1,eco,eco,ITA Airways,17,budget,30
Madrid,228.42,159,0,economy,standard,Air France,19,budget,42
Madrid,215.73,126,0,flex,flex,Tunisair,18,budget,55
Madrid,158.68,121,0,eco,eco,Transavia,6,budget,100
Madrid,233.33,141,0,economy,standard,ITA Airways,18,budget,43
Madrid,193.22,118,0,economy,standard,ITA Airways,10,budget,75
Madrid,368.62,172,0,business,standard,ITA Airways,17,comfort,67
Madrid,249.96,202,1,eco,eco,ITA Airways,17,comfort,25
Madrid,228.42,159,0,economy,standard,Air France,19,comfort,67
Madrid,215.73,126,0,flex,flex,Tunisair,18,comfort,100
Madrid,158.68,121,0,eco,eco,Transavia,6,comfort,80
Madrid,233.33,141,0,economy,standard,ITA Airways,18,comfort,59
Madrid,193.22,118,0,economy,standard,ITA Airways,10,comfort,96
Madrid,368.62,172,0,business,standard,ITA Airways,17,balanced,32
Madrid,249.96,202,1,eco,eco,ITA Airways,17,balanced,22
Madrid,228.42,159,0,economy,standard,Air France,19,balanced,64
Madrid,215.73,126,0,flex,flex,Tunisair,18,balanced,78
Madrid,158.68,121,0,eco,eco,Transavia,6,balanced,100
Madrid,233.33,141,0,economy,standard,ITA Airways,18,balanced,77
Madrid,193.22,118,0,economy,standard,ITA Airways,10,balanced,81
Rome,282.87,116,0,economy,standard,Qatar Airways,11,budget,58
Rome,298.97,336,2,economy,standard,ITA Airways,9,budget,46
Rome,272.32,137,0,flex,flex,Vueling,19,budget,75
Rome,325.91,187,1,economy,standard,Emirates,18,budget,49
Rome,250.24,285,2,eco,eco,ITA Airways,20,budget,54
Rome,180.51,282,2,eco,eco,Transavia,8,budget,77
Rome,384.07,86,0,business,standard,ITA Airways,19,budget,34
Rome,189.34,227,1,eco,eco,Transavia,9,budget,98
Rome,282.87,116,0,economy,standard,Qatar Airways,11,comfort,73
Rome,298.97,336,2,economy,standard,ITA Airways,9,comfort,25
Rome,272.32,137,0,flex,flex,Vueling,19,comfort,79
Rome,325.91,187,1,economy,standard,Emirates,18,comfort,57
Rome,250.24,285,2,eco,eco,ITA Airways,20,comfort,32
Rome,180.51,282,2,eco,eco,Transavia,8,comfort,34
Rome,384.07,86,0,business,standard,ITA Airways,19,comfort,95
Rome,189.34,227,1,eco,eco,Transavia,9,comfort,36
Rome,282.87,116,0,economy,standard,Qatar Airways,11,balanced,90
Rome,298.97,336,2,economy,standard,ITA Airways,9,balanced,24
Rome,272.32,137,0,flex,flex,Vueling,19,balanced,96
Rome,325.91,187,1,economy,standard,Emirates,18,balanced,52
Rome,250.24,285,2,eco,eco,ITA Airways,20,balanced,47
Rome,180.51,282,2,eco,eco,Transavia,8,balanced,42
Rome,384.07,86,0,business,standard,ITA Airways,19,balanced,68
Rome,189.34,227,1,eco,eco,Transavia,9,balanced,77
Dubai,825.56,327,0,standard,standard,Air France,23,budget,51
Dubai,886.79,328,0,flex,flex,ITA Airways,12,budget,42
Dubai,526.08,453,1,standard,standard,Tunisair,13,budget,60
Dubai,857.08,386,1,standard,standard,Emirates,7,budget,35
Dubai,785.7,439,1,economy,standard,Air France,14,budget,25
Dubai,873.71,315,0,economy,standard,Qatar Airways,9,budget,39
Dubai,663.32,354,0,economy,standard,Turkish Airlines,17,budget,60
Dubai,585.44,326,0,eco,eco,ITA Airways,15,budget,72
Dubai,885.92,413,1,flex,flex,Qatar Airways,20,budget,30
Dubai,447.5,361,0,eco,eco,Transavia,17,budget,96
Dubai,825.56,327,0,standard,standard,Air France,23,comfort,82
Dubai,886.79,328,0,flex,flex,ITA Airways,12,comfort,94
Dubai,526.08,453,1,standard,standard,Tunisair,13,comfort,35
Dubai,857.08,386,1,standard,standard,Emirates,7,comfort,38
Dubai,785.7,439,1,economy,standard,Air France,14,comfort,23
Dubai,873.71,315,0,economy,standard,Qatar Airways,9,comfort,96
Dubai,663.32,354,0,economy,standard,Turkish Airlines,17,comfort,71
Dubai,585.44,326,0,eco,eco,ITA Airways,15,comfort,74
Dubai,885.92,413,1,flex,flex,Qatar Airways,20,comfort,38
Dubai,447.5,361,0,eco,eco,Transavia,17,comfort,71
Dubai,825.56,327,0,standard,standard,Air France,23,balanced,74
Dubai,886.79,328,0,flex,flex,ITA Airways,12,balanced,67
Dubai,526.08,453,1,standard,standard,Tunisair,13,balanced,43
Dubai,857.08,386,1,standard,standard,Emirates,7,balanced,39
Dubai,785.7,439,1,economy,standard,Air France,14,balanced,36
Dubai,873.71,315,0,economy,standard,Qatar Airways,9,balanced,84
Dubai,663.32,354,0,economy,standard,Turkish Airlines,17,balanced,82
Dubai,585.44,326,0,eco,eco,ITA Airways,15,balanced,100
Dubai,885.92,413,1,flex,flex,Qatar Airways,20,balanced,53
Dubai,447.5,361,0,eco,eco,Transavia,17,balanced,99
Rome,231.39,100,0,eco,eco,Tunisair,19,budget,94
Rome,462.5,225,1,flex,flex,Qatar Airways,12,budget,30
Rome,249.78,126,0,eco,eco,Tunisair,16,budget,83
Rome,475.25,102,0,flex,flex,Emirates,20,budget,30
Rome,364.31,177,1,business,standard,Tunisair,8,budget,33
Rome,302.47,237,1,standard,standard,Turkish Airlines,13,budget,50
Rome,300.58,230,1,eco,eco,Air France,8,budget,46
Rome,231.39,100,0,eco,eco,Tunisair,19,comfort,64
Rome,462.5,225,1,flex,flex,Qatar Airways,12,comfort,23
Rome,249.78,126,0,eco,eco,Tunisair,16,comfort,43
Rome,475.25,102,0,flex,flex,Emirates,20,comfort,91
Rome,364.31,177,1,business,standard,Tunisair,8,comfort,35
Rome,302.47,237,1,standard,standard,Turkish Airlines,13,comfort,28
Rome,300.58,230,1,eco,eco,Air France,8,comfort,32
Rome,231.39,100,0,eco,eco,Tunisair,19,balanced,89
Rome,462.5,225,1,flex,flex,Qatar Airways,12,balanced,18
Rome,249.78,126,0,eco,eco,Tunisair,16,balanced,89
Rome,475.25,102,0,flex,flex,Emirates,20,balanced,49
Rome,364.31,177,1,business,standard,Tunisair,8,balanced,39
Rome,302.47,237,1,standard,standard,Turkish Airlines,13,balanced,31
Rome,300.58,230,1,eco,eco,Air France,8,balanced,32
Paris,310.91,246,1,eco,eco,Air France,5,budget,37
Paris,363.62,228,1,economy,standard,ITA Airways,8,budget,16
Paris,324.15,131,0,standard,standard,Air France,11,budget,40
Paris,207.59,186,0,eco,eco,Turkish Airlines,8,budget,92
Paris,256.59,179,0,standard,standard,Transavia,17,budget,76
Paris,310.91,246,1,eco,eco,Air France,5,comfort,24
Paris,363.62,228,1,economy,standard,ITA Airways,8,comfort,19
Paris,324.15,131,0,standard,standard,Air France,11,comfort,98
Paris,207.59,186,0,eco,eco,Turkish Airlines,8,comfort,59
Paris,256.59,179,0,standard,standard,Transavia,17,comfort,78
Paris,310.91,246,1,eco,eco,Air France,5,balanced,35
Paris,363.62,228,1,economy,standard,ITA Airways,8,balanced,22
Paris,324.15,131,0,standard,standard,Air France,11,balanced,96
Paris,207.59,186,0,eco,eco,Turkish Airlines,8,balanced,79
Paris,256.59,179,0,standard,standard,Transavia,17,balanced,52
Rome,254.12,139,0,economy,standard,Air France,18,budget,82
Rome,390.22,121,0,standard,standard,Emirates,16,budget,36
Rome,366.22,217,1,economy,standard,Emirates,9,budget,21
Rome,231.02,94,0,eco,eco,Turkish Airlines,14,budget,99
Rome,360.22,138,0,flex,flex,Qatar Airways,20,budget,28
Rome,254.12,139,0,economy,standard,Air France,18,comfort,52
Rome,390.22,121,0,standard,standard,Emirates,16,comfort,90
Rome,366.22,217,1,economy,standard,Emirates,9,comfort,20
Rome,231.02,94,0,eco,eco,Turkish Airlines,14,comfort,65
Rome,360.22,138,0,flex,flex,Qatar Airways,20,comfort,87
Rome,254.12,139,0,economy,standard,Air France,18,balanced,100
Rome,390.22,121,0,standard,standard,Emirates,16,balanced,81
Rome,366.22,217,1,economy,standard,Emirates,9,balanced,33
Rome,231.02,94,0,eco,eco,Turkish Airlines,14,balanced,80
Rome,360.22,138,0,flex,flex,Qatar Airways,20,balanced,75
London,485.79,247,1,economy,standard,Qatar Airways,19,budget,19
London,328.17,162,0,economy,standard,Turkish Airlines,12,budget,80
London,481.64,283,1,economy,standard,Lufthansa,18,budget,21
London,488.44,170,0,economy,standard,Emirates,18,budget,26
London,347.27,164,0,economy,standard,ITA Airways,18,budget,59
London,334.36,168,0,eco,eco,Tunisair,11,budget,51
London,305.99,186,0,economy,standard,Air France,7,budget,100
London,369.85,379,2,economy,standard,Lufthansa,6,budget,40
London,363.48,161,0,economy,standard,Qatar Airways,11,budget,56
London,485.79,247,1,economy,standard,Qatar Airways,19,comfort,46
London,328.17,162,0,economy,standard,Turkish Airlines,12,comfort,85
London,481.64,283,1,economy,standard,Lufthansa,18,comfort,34
London,488.44,170,0,economy,standard,Emirates,18,comfort,65
London,347.27,164,0,economy,standard,ITA Airways,18,comfort,87
London,334.36,168,0,eco,eco,Tunisair,11,comfort,53
London,305.99,186,0,economy,standard,Air France,7,comfort,83
London,369.85,379,2,economy,standard,Lufthansa,6,comfort,30
London,363.48,161,0,economy,standard,Qatar Airways,11,comfort,100
London,485.79,247,1,economy,standard,Qatar Airways,19,balanced,44
London,328.17,162,0,economy,standard,Turkish Airlines,12,balanced,97
London,481.64,283,1,economy,standard,Lufthansa,18,balanced,43
London,488.44,170,0,economy,standard,Emirates,18,balanced,65
London,347.27,164,0,economy,standard,ITA Airways,18,balanced,90
London,334.36,168,0,eco,eco,Tunisair,11,balanced,63
London,305.99,186,0,economy,standard,Air France,7,balanced,91
London,369.85,379,2,economy,standard,Lufthansa,6,balanced,28
London,363.48,161,0,economy,standard,Qatar Airways,11,balanced,83
Paris,204.66,167,0,economy,standard,Tunisair,19,budget,94
Paris,425.84,132,0,economy,standard,Emirates,10,budget,25
Paris,385.99,399,2,economy,standard,Emirates,20,budget,21
Paris,282.59,134,0,eco,eco,Air France,17,budget,82
Paris,291.7,166,0,economy,standard,Lufthansa,11,budget,56
Paris,319.21,144,0,flex,flex,Air France,18,budget,54
Paris,313.07,182,0,economy,standard,Qatar Airways,22,budget,53
Paris,305.12,252,1,economy,standard,Air France,10,budget,47
Paris,204.66,167,0,economy,standard,Tunisair,19,comfort,61
Paris,425.84,132,0,economy,standard,Emirates,10,comfort,63
Paris,385.99,399,2,economy,standard,Emirates,20,comfort,24
